country,date,confirmed,tests ,cases/100 tests,media2days,media3days,cumulative
Belgium,13/04/2020,1629,4726,"34,4688954718578","30,7688095872613","29,8634198403387",29646
Belgium,14/04/2020,942,5513,"17,0868855432614","25,7778905075596","26,2081682392613",30588
Belgium,15/04/2020,530,7487,"7,07893682382797","12,0829111835447","19,5449059463157",31118
Belgium,16/04/2020,2454,7848,"31,2691131498471","19,1740249868375","18,4783118389788",33572
Belgium,17/04/2020,1236,7731,"15,9875824602251","23,6283478050361","18,1118774779667",34808
Belgium,18/04/2020,1329,7317,"18,1631816318163","17,0753820460207","21,8066257472962",36137
Belgium,19/04/2020,1045,4665,"22,400857449089","20,2820195404526","18,8505405137101",37182
Belgium,20/04/2020,1313,7048,"18,6293984108967","20,5151279299928","19,7311458306007",38495
Belgium,21/04/2020,1487,7107,"20,9230336288167","19,7762160198567","20,6510964962674",39982
Belgium,22/04/2020,973,8836,"11,0117700316885","15,9674018302526","16,8547340238006",40955
Belgium,23/04/2020,933,9205,"10,1357957631722","10,5737828974304","14,0235331412258",41888
Belgium,24/04/2020,908,8833,"10,2796331937054","10,2077144784388","10,4757329961887",42796
Belgium,25/04/2020,1496,6561,"22,8014022252705","16,540517709488","14,4056103940494",44292
