country,date,confirmed,tests ,cases/100 tests,media2days,media3days,cumulative
Belgium,05/03/2020,10,704,"1,42045454545455","1,09366285554936","1,15194155133876",22
Belgium,06/03/2020,27,1027,"2,62901655306719","2,02473554926087","1,60544742138863",49
Belgium,07/03/2020,59,405,"14,5679012345679","8,59845889381754","6,20579077769655",108
Belgium,08/03/2020,60,417,"14,3884892086331","14,4781952216005","10,5284689987561",168
Belgium,09/03/2020,31,518,"5,98455598455598","10,1865225965945","11,6469821425857",199
Belgium,10/03/2020,39,688,"5,66860465116279","5,82658031785939","8,68054994811729",238
Belgium,11/03/2020,28,925,"3,02702702702703","4,34781583909491","4,89339588758193",266
Belgium,12/03/2020,47,1296,"3,62654320987654","3,32678511845179","4,10739162935545",313
Belgium,13/03/2020,85,2155,"3,94431554524362","3,78542937756008","3,53262859404906",398
Belgium,14/03/2020,160,1764,"9,0702947845805","6,50730516491206","5,54705117990022",558
Belgium,15/03/2020,130,1055,"12,3222748815166","10,6962848330485","8,44562840378024",688
Belgium,16/03/2020,197,1474,"13,3649932157395","12,843634048628","11,5858542939455",885
Belgium,17/03/2020,199,1819,"10,9400769653656","12,1525350905525","12,2091150208739",1084
Belgium,18/03/2020,158,2127,"7,4283027738599","9,18418986961274","10,5777909849883",1242
Belgium,19/03/2020,243,2572,"9,44790046656299","8,43810162021144","9,27209340192949",1485
Belgium,20/03/2020,309,2488,"12,41961414791","10,9337573072365","9,76527246277762",1794
Belgium,21/03/2020,462,1785,"25,8823529411765","19,1509835445432","15,9166225185498",2256
Belgium,22/03/2020,558,1098,"50,8196721311475","38,351012536162","29,7072130734113",2814
Belgium,23/03/2020,586,2477,"23,6576503835285","37,238661257338","33,4532251519508",3400
Belgium,24/03/2020,342,3019,"11,3282543888705","17,4929523861995","28,6018589678488",3742
Belgium,25/03/2020,526,3318,"15,8529234478602","13,5905889183653","16,9462760734197",4268
Belgium,26/03/2020,668,3189,"20,9470053308247","18,3999643893424","16,0427277225185",4936
Belgium,27/03/2020,1298,3744,"34,6688034188034","27,8079043748141","23,8229107324961",6234
Belgium,28/03/2020,1049,2960,"35,4391891891892","35,0539963039963","30,3516659796058",7283
Belgium,29/03/2020,1850,1861,"99,4089199355186","67,4240545623539","56,5056375145037",9133
Belgium,30/03/2020,1702,3050,"55,8032786885246","77,6060993120216","63,5504626044108",10835
Belgium,31/03/2020,1063,4720,"22,521186440678","39,1622325646013","59,2444616882404",11898
Belgium,01/04/2020,876,4152,"21,0982658959538","21,8097261683159","33,1409103417188",12774
Belgium,02/04/2020,1189,4287,"27,7350128294845","24,4166393627191","23,7848217220387",13963
Belgium,03/04/2020,1384,4568,"30,2977232924694","29,0163680609769","26,3770006726359",15347
Belgium,04/04/2020,1422,3795,"37,4703557312253","33,8840395118473","31,8343639510597",16769
Belgium,05/04/2020,1661,2313,"71,8115002161695","54,6409279736974","46,5265264132881",18430
Belgium,06/04/2020,1260,3861,"32,6340326340326","52,2227664251011","47,3052961938091",19690
Belgium,07/04/2020,1123,5087,"22,075879693336","27,3549561636843","42,1738041811794",20813
Belgium,08/04/2020,1380,5154,"26,7753201396973","24,4255999165166","27,1617441556886",22193
Belgium,09/04/2020,1209,5163,"23,4166182452063","25,0959691924518","24,0892726927465",23402
Belgium,10/04/2020,1580,5700,"27,719298245614","25,5679582454102","25,9704122101725",24982
Belgium,11/04/2020,1684,5817,"28,9496303936737","28,3344643196439","26,6951822948313",26666
Belgium,12/04/2020,1351,5566,"24,2723679482573","26,6109991709655","26,9804321958483",28017
Belgium,13/04/2020,1629,5183,"31,429673934015","27,8510209411362","28,217224091982",29646
Belgium,14/04/2020,942,5591,"16,8485065283491","24,1390902311821","24,1835161368738",30588
Belgium,15/04/2020,530,7147,"7,41569889464111","12,1321027114951","18,5646264523351",31118
Belgium,16/04/2020,2454,6821,"35,9771294531594","21,6964141739002","20,0804449587165",33572
Belgium,17/04/2020,1236,7971,"15,5062100112909","25,7416697322251","19,6330127863638",34808
Belgium,18/04/2020,1329,7903,"16,8163988358851","16,161304423588","22,7665794334451",36137
Belgium,19/04/2020,1045,5624,"18,5810810810811","17,6987399584831","16,9678966427524",37182
Belgium,20/04/2020,1313,8698,"15,0954242354564","16,8382526582688","16,8309680508075",38495
Belgium,21/04/2020,1487,7188,"20,6872565386756","17,891340387066","18,1212539517377",39982
Belgium,22/04/2020,973,12367,"7,86771246058058","14,2774844996281","14,5501310782375",40955
Belgium,23/04/2020,933,13564,"6,87850191683869","7,37310718870963","11,8111569720316",41888
Belgium,24/04/2020,908,15397,"5,89725271156719","6,38787731420294","6,88115569632882",42796
Belgium,25/04/2020,1496,14317,"10,4491164350073","8,17318457328726","7,7416236878044",44292
Belgium,26/04/2020,1032,11921,"8,65699186309873","9,55305414905303","8,33445366989109",45324
Belgium,27/04/2020,809,14611,"5,53692423516529","7,09695804913201","8,21434417775712",46133
Belgium,28/04/2020,553,16637,"3,32391657149727","4,43042040333128","5,8392775565871",46686
Belgium,29/04/2020,647,19644,"3,29362655263694","3,3087715620671","4,0514891197665",47333
Belgium,30/04/2020,525,21442,"2,44846562820632","2,87104609042163","3,02200291744684",47858
Belgium,01/05/2020,660,21415,"3,08195190287182","2,76520876553907","2,94134802790503",48518
Belgium,02/05/2020,513,14820,"3,46153846153846","3,27174518220514","2,99731866420553",49031
Belgium,03/05/2020,485,12057,"4,02255950899892","3,74204898526869","3,52201662446973",49516
Belgium,04/05/2020,389,20636,"1,8850552432642","2,95380737613156","3,12305107126719",49905
Belgium,05/05/2020,361,17604,"2,05067030220404","1,96786277273412","2,65276168482239",50266
Belgium,06/05/2020,242,17225,"1,40493468795356","1,7278024950788","1,78022007780727",50508
Belgium,07/05/2020,272,18175,"1,49656121045392","1,45074794920374","1,65072206687051",50780
Belgium,08/05/2020,639,22035,"2,8999319264806","2,19824656846726","1,93380927496269",51419
Belgium,09/05/2020,591,17988,"3,28552368245497","3,09272780446778","2,56067227312983",52010
Belgium,10/05/2020,585,10446,"5,60022975301551","4,44287671773524","3,92856178731703",52595
Belgium,11/05/2020,485,8004,"6,05947026486757","5,82985000894154","4,98174123344602",53080
Belgium,12/05/2020,368,16073,"2,28955391028433","4,17451208757595","4,64975130938913",53448
Belgium,13/05/2020,330,18833,"1,7522434025381","2,02089865641121","3,36708919256333",53778
Belgium,14/05/2020,202,16021,"1,26084514075276","1,50654427164543","1,76754748452506",53980
Belgium,15/05/2020,307,16590,"1,85051235684147","1,55567874879712","1,62120030004411",54287
Belgium,16/05/2020,356,11414,"3,11897669528649","2,48474452606398","2,07677806429357",54643
Belgium,17/05/2020,345,7813,"4,41571739408678","3,76734704468663","3,12840214873825",54988
