country,date,confirmed,tests ,cases/100 tests,media2days,media3days,cumulative
Belgium,22/04/2020,973,13053,"7,45422508235655","13,1230432880505","13,5613925417148",40955
Belgium,23/04/2020,933,14449,"6,45719426949962","6,95570967592808","10,9010936152002",41888
Belgium,24/04/2020,908,16110,"5,63625077591558","6,0467225227076","6,51589004259058",42796
Belgium,25/04/2020,1496,14812,"10,0999189846071","7,86808488026133","7,39778801000743",44292
Belgium,26/04/2020,1032,12110,"8,52188274153592","9,3109008630715","8,08601750068619",45324
Belgium,27/04/2020,809,14886,"5,43463657127502","6,97825965640547","8,01881276580601",46133
Belgium,28/04/2020,553,16950,"3,26253687315634","4,34858672221568","5,73968539532243",46686
Belgium,29/04/2020,647,20037,"3,22902630134252","3,24578158724943","3,97539991525796",47333
Belgium,30/04/2020,525,21443,"2,44835144336147","2,83868887235199","2,97997153928678",47858
Belgium,01/05/2020,660,21434,"3,07921993095083","2,76378568715615","2,91886589188494",48518
Belgium,02/05/2020,513,14476,"3,54379662890301","3,31150827992692","3,0237893344051",49031
