"","Country","Code","Date","DeathsTotal","NewDeaths"
"2663","Egypt","EGY",2020-01-30,0,NA
"2664","Egypt","EGY",2020-01-31,0,NA
"2665","Egypt","EGY",2020-02-01,0,NA
"2666","Egypt","EGY",2020-02-02,0,NA
"2667","Egypt","EGY",2020-02-03,0,NA
"2668","Egypt","EGY",2020-02-04,0,NA
"2669","Egypt","EGY",2020-02-05,0,NA
"2670","Egypt","EGY",2020-02-06,0,NA
"2671","Egypt","EGY",2020-02-07,0,NA
"2672","Egypt","EGY",2020-02-08,0,NA
"2673","Egypt","EGY",2020-02-09,0,NA
"2674","Egypt","EGY",2020-02-10,0,NA
"2675","Egypt","EGY",2020-02-11,0,NA
"2676","Egypt","EGY",2020-02-12,0,NA
"2677","Egypt","EGY",2020-02-13,0,NA
"2678","Egypt","EGY",2020-02-14,0,NA
"2679","Egypt","EGY",2020-02-15,0,NA
"2680","Egypt","EGY",2020-02-16,0,NA
"2681","Egypt","EGY",2020-02-17,0,NA
"2682","Egypt","EGY",2020-02-18,0,NA
"2683","Egypt","EGY",2020-02-19,0,NA
"2684","Egypt","EGY",2020-02-20,0,NA
"2685","Egypt","EGY",2020-02-21,0,NA
"2686","Egypt","EGY",2020-02-22,0,NA
"2687","Egypt","EGY",2020-02-23,0,NA
"2688","Egypt","EGY",2020-02-24,0,NA
"2689","Egypt","EGY",2020-02-25,0,NA
"2690","Egypt","EGY",2020-02-26,0,NA
"2691","Egypt","EGY",2020-02-27,0,NA
"2692","Egypt","EGY",2020-02-28,0,NA
"2693","Egypt","EGY",2020-02-29,0,NA
"2694","Egypt","EGY",2020-03-01,0,NA
"2695","Egypt","EGY",2020-03-02,0,NA
"2696","Egypt","EGY",2020-03-06,0,NA
"2697","Egypt","EGY",2020-03-07,0,NA
"2698","Egypt","EGY",2020-03-09,1,NA
"2699","Egypt","EGY",2020-03-10,1,NA
"2700","Egypt","EGY",2020-03-11,1,NA
"2701","Egypt","EGY",2020-03-12,1,NA
"2702","Egypt","EGY",2020-03-13,2,NA
"2703","Egypt","EGY",2020-03-14,2,NA
"2704","Egypt","EGY",2020-03-15,2,NA
"2705","Egypt","EGY",2020-03-16,2,NA
"2706","Egypt","EGY",2020-03-17,2,NA
"2707","Egypt","EGY",2020-03-18,4,NA
"2708","Egypt","EGY",2020-03-19,6,NA
"2709","Egypt","EGY",2020-03-20,6,NA
"2710","Egypt","EGY",2020-03-21,7,NA
"2711","Egypt","EGY",2020-03-22,8,NA
"2712","Egypt","EGY",2020-03-23,10,NA
"2713","Egypt","EGY",2020-03-24,14,NA
"2714","Egypt","EGY",2020-03-25,19,NA
"2715","Egypt","EGY",2020-03-26,21,NA
"2716","Egypt","EGY",2020-03-27,21,NA
"2717","Egypt","EGY",2020-03-28,24,NA
"2718","Egypt","EGY",2020-03-29,30,NA
"2719","Egypt","EGY",2020-03-30,36,NA
"2720","Egypt","EGY",2020-03-31,40,NA
"2721","Egypt","EGY",2020-04-01,41,NA
"2722","Egypt","EGY",2020-04-02,46,NA
"2723","Egypt","EGY",2020-04-03,52,NA
"2724","Egypt","EGY",2020-04-04,52,NA
"2725","Egypt","EGY",2020-04-05,66,NA
"2726","El Salvador","SLV",2020-03-19,0,NA
"2727","El Salvador","SLV",2020-03-20,0,NA
"2728","El Salvador","SLV",2020-03-21,0,NA
"2729","El Salvador","SLV",2020-03-22,0,NA
"2730","El Salvador","SLV",2020-03-23,0,NA
"2731","El Salvador","SLV",2020-03-24,0,NA
"2732","El Salvador","SLV",2020-03-25,0,NA
"2733","El Salvador","SLV",2020-03-26,0,NA
"2734","El Salvador","SLV",2020-03-27,0,NA
"2735","El Salvador","SLV",2020-03-28,0,NA
"2736","El Salvador","SLV",2020-03-29,0,NA
"2737","El Salvador","SLV",2020-03-30,0,NA
"2738","El Salvador","SLV",2020-03-31,0,NA
"2739","El Salvador","SLV",2020-04-01,1,NA
"2740","El Salvador","SLV",2020-04-02,2,NA
"2741","El Salvador","SLV",2020-04-03,2,NA
"2742","El Salvador","SLV",2020-04-04,3,NA
"2743","El Salvador","SLV",2020-04-05,3,NA
"2744","Equatorial Guinea","GNQ",2020-03-15,0,NA
"2745","Equatorial Guinea","GNQ",2020-03-16,0,NA
"2746","Equatorial Guinea","GNQ",2020-03-17,0,NA
"2747","Equatorial Guinea","GNQ",2020-03-18,0,NA
"2748","Equatorial Guinea","GNQ",2020-03-19,0,NA
"2749","Equatorial Guinea","GNQ",2020-03-20,0,NA
"2750","Equatorial Guinea","GNQ",2020-03-21,0,NA
"2751","Equatorial Guinea","GNQ",2020-03-22,0,NA
"2752","Equatorial Guinea","GNQ",2020-03-23,0,NA
"2753","Equatorial Guinea","GNQ",2020-03-24,0,NA
"2754","Equatorial Guinea","GNQ",2020-03-25,0,NA
"2755","Equatorial Guinea","GNQ",2020-03-26,0,NA
"2756","Equatorial Guinea","GNQ",2020-03-27,0,NA
"2757","Equatorial Guinea","GNQ",2020-03-28,0,NA
"2758","Equatorial Guinea","GNQ",2020-03-29,0,NA
"2759","Equatorial Guinea","GNQ",2020-03-30,0,NA
"2760","Equatorial Guinea","GNQ",2020-03-31,0,NA
"2761","Equatorial Guinea","GNQ",2020-04-01,0,NA
"2762","Equatorial Guinea","GNQ",2020-04-02,0,NA
"2763","Equatorial Guinea","GNQ",2020-04-03,0,NA
"2764","Equatorial Guinea","GNQ",2020-04-04,0,NA
"2765","Equatorial Guinea","GNQ",2020-04-05,0,NA
"2766","Eritrea","ERI",2020-03-22,0,NA
"2767","Eritrea","ERI",2020-03-23,0,NA
"2768","Eritrea","ERI",2020-03-24,0,NA
"2769","Eritrea","ERI",2020-03-25,0,NA
"2770","Eritrea","ERI",2020-03-26,0,NA
"2771","Eritrea","ERI",2020-03-27,0,NA
"2772","Eritrea","ERI",2020-03-28,0,NA
"2773","Eritrea","ERI",2020-03-29,0,NA
"2774","Eritrea","ERI",2020-03-30,0,NA
"2775","Eritrea","ERI",2020-03-31,0,NA
"2776","Eritrea","ERI",2020-04-01,0,NA
"2777","Eritrea","ERI",2020-04-02,0,NA
"2778","Eritrea","ERI",2020-04-03,0,NA
"2779","Eritrea","ERI",2020-04-04,0,NA
"2780","Eritrea","ERI",2020-04-05,0,NA
"2781","Estonia","EST",2019-12-31,0,NA
"2782","Estonia","EST",2020-01-01,0,NA
"2783","Estonia","EST",2020-01-02,0,NA
"2784","Estonia","EST",2020-01-03,0,NA
"2785","Estonia","EST",2020-01-04,0,NA
"2786","Estonia","EST",2020-01-05,0,NA
"2787","Estonia","EST",2020-01-06,0,NA
"2788","Estonia","EST",2020-01-07,0,NA
"2789","Estonia","EST",2020-01-08,0,NA
"2790","Estonia","EST",2020-01-09,0,NA
"2791","Estonia","EST",2020-01-10,0,NA
"2792","Estonia","EST",2020-01-11,0,NA
"2793","Estonia","EST",2020-01-12,0,NA
"2794","Estonia","EST",2020-01-13,0,NA
"2795","Estonia","EST",2020-01-14,0,NA
"2796","Estonia","EST",2020-01-15,0,NA
"2797","Estonia","EST",2020-01-16,0,NA
"2798","Estonia","EST",2020-01-17,0,NA
"2799","Estonia","EST",2020-01-18,0,NA
"2800","Estonia","EST",2020-01-19,0,NA
"2801","Estonia","EST",2020-01-20,0,NA
"2802","Estonia","EST",2020-01-21,0,NA
"2803","Estonia","EST",2020-01-22,0,NA
"2804","Estonia","EST",2020-01-23,0,NA
"2805","Estonia","EST",2020-01-24,0,NA
"2806","Estonia","EST",2020-01-25,0,NA
"2807","Estonia","EST",2020-01-26,0,NA
"2808","Estonia","EST",2020-01-27,0,NA
"2809","Estonia","EST",2020-01-28,0,NA
"2810","Estonia","EST",2020-01-29,0,NA
"2811","Estonia","EST",2020-01-30,0,NA
"2812","Estonia","EST",2020-01-31,0,NA
"2813","Estonia","EST",2020-02-01,0,NA
"2814","Estonia","EST",2020-02-02,0,NA
"2815","Estonia","EST",2020-02-03,0,NA
"2816","Estonia","EST",2020-02-04,0,NA
"2817","Estonia","EST",2020-02-05,0,NA
"2818","Estonia","EST",2020-02-06,0,NA
"2819","Estonia","EST",2020-02-07,0,NA
"2820","Estonia","EST",2020-02-08,0,NA
"2821","Estonia","EST",2020-02-09,0,NA
"2822","Estonia","EST",2020-02-10,0,NA
"2823","Estonia","EST",2020-02-11,0,NA
"2824","Estonia","EST",2020-02-12,0,NA
"2825","Estonia","EST",2020-02-13,0,NA
"2826","Estonia","EST",2020-02-14,0,NA
"2827","Estonia","EST",2020-02-15,0,NA
"2828","Estonia","EST",2020-02-16,0,NA
"2829","Estonia","EST",2020-02-17,0,NA
"2830","Estonia","EST",2020-02-18,0,NA
"2831","Estonia","EST",2020-02-19,0,NA
"2832","Estonia","EST",2020-02-20,0,NA
"2833","Estonia","EST",2020-02-21,0,NA
"2834","Estonia","EST",2020-02-22,0,NA
"2835","Estonia","EST",2020-02-23,0,NA
"2836","Estonia","EST",2020-02-24,0,NA
"2837","Estonia","EST",2020-02-25,0,NA
"2838","Estonia","EST",2020-02-26,0,NA
"2839","Estonia","EST",2020-02-27,0,NA
"2840","Estonia","EST",2020-02-28,0,NA
"2841","Estonia","EST",2020-02-29,0,NA
"2842","Estonia","EST",2020-03-01,0,NA
"2843","Estonia","EST",2020-03-02,0,NA
"2844","Estonia","EST",2020-03-04,0,NA
"2845","Estonia","EST",2020-03-06,0,NA
"2846","Estonia","EST",2020-03-07,0,NA
"2847","Estonia","EST",2020-03-11,0,NA
"2848","Estonia","EST",2020-03-12,0,NA
"2849","Estonia","EST",2020-03-13,0,NA
"2850","Estonia","EST",2020-03-14,0,NA
"2851","Estonia","EST",2020-03-15,0,NA
"2852","Estonia","EST",2020-03-16,0,NA
"2853","Estonia","EST",2020-03-17,0,NA
"2854","Estonia","EST",2020-03-18,0,NA
"2855","Estonia","EST",2020-03-19,0,NA
"2856","Estonia","EST",2020-03-20,0,NA
"2857","Estonia","EST",2020-03-21,0,NA
"2858","Estonia","EST",2020-03-22,0,NA
"2859","Estonia","EST",2020-03-23,0,NA
"2860","Estonia","EST",2020-03-24,0,NA
"2861","Estonia","EST",2020-03-25,0,NA
"2862","Estonia","EST",2020-03-26,1,NA
"2863","Estonia","EST",2020-03-27,1,NA
"2864","Estonia","EST",2020-03-28,1,NA
"2865","Estonia","EST",2020-03-29,1,NA
"2866","Estonia","EST",2020-03-30,3,NA
"2867","Estonia","EST",2020-03-31,3,NA
"2868","Estonia","EST",2020-04-01,4,NA
"2869","Estonia","EST",2020-04-02,5,NA
"2870","Estonia","EST",2020-04-03,11,NA
"2871","Estonia","EST",2020-04-04,12,NA
"2872","Estonia","EST",2020-04-05,13,NA
"2873","Ethiopia","ETH",2020-03-14,0,NA
"2874","Ethiopia","ETH",2020-03-15,0,NA
"2875","Ethiopia","ETH",2020-03-16,0,NA
"2876","Ethiopia","ETH",2020-03-17,0,NA
"2877","Ethiopia","ETH",2020-03-18,0,NA
"2878","Ethiopia","ETH",2020-03-19,0,NA
"2879","Ethiopia","ETH",2020-03-20,0,NA
"2880","Ethiopia","ETH",2020-03-21,0,NA
"2881","Ethiopia","ETH",2020-03-22,0,NA
"2882","Ethiopia","ETH",2020-03-23,0,NA
"2883","Ethiopia","ETH",2020-03-24,0,NA
"2884","Ethiopia","ETH",2020-03-25,0,NA
"2885","Ethiopia","ETH",2020-03-26,0,NA
"2886","Ethiopia","ETH",2020-03-27,0,NA
"2887","Ethiopia","ETH",2020-03-28,0,NA
"2888","Ethiopia","ETH",2020-03-29,0,NA
"2889","Ethiopia","ETH",2020-03-30,0,NA
"2890","Ethiopia","ETH",2020-03-31,0,NA
"2891","Ethiopia","ETH",2020-04-01,0,NA
"2892","Ethiopia","ETH",2020-04-02,0,NA
"2893","Ethiopia","ETH",2020-04-03,0,NA
"2894","Ethiopia","ETH",2020-04-04,0,NA
"2895","Ethiopia","ETH",2020-04-05,0,NA
"2896","Europe",NA,2019-12-31,0,NA
"2897","Europe",NA,2020-01-01,0,NA
"2898","Europe",NA,2020-01-02,0,NA
"2899","Europe",NA,2020-01-03,0,NA
"2900","Europe",NA,2020-01-04,0,NA
"2901","Europe",NA,2020-01-05,0,NA
"2902","Europe",NA,2020-01-06,0,NA
"2903","Europe",NA,2020-01-07,0,NA
"2904","Europe",NA,2020-01-08,0,NA
"2905","Europe",NA,2020-01-09,0,NA
"2906","Europe",NA,2020-01-10,0,NA
"2907","Europe",NA,2020-01-11,0,NA
"2908","Europe",NA,2020-01-12,0,NA
"2909","Europe",NA,2020-01-13,0,NA
"2910","Europe",NA,2020-01-14,0,NA
"2911","Europe",NA,2020-01-15,0,NA
"2912","Europe",NA,2020-01-16,0,NA
"2913","Europe",NA,2020-01-17,0,NA
"2914","Europe",NA,2020-01-18,0,NA
"2915","Europe",NA,2020-01-19,0,NA
"2916","Europe",NA,2020-01-20,0,NA
"2917","Europe",NA,2020-01-21,0,NA
"2918","Europe",NA,2020-01-22,0,NA
"2919","Europe",NA,2020-01-23,0,NA
"2920","Europe",NA,2020-01-24,0,NA
"2921","Europe",NA,2020-01-25,0,NA
"2922","Europe",NA,2020-01-26,0,NA
"2923","Europe",NA,2020-01-27,0,NA
"2924","Europe",NA,2020-01-28,0,NA
"2925","Europe",NA,2020-01-29,0,NA
"2926","Europe",NA,2020-01-30,0,NA
"2927","Europe",NA,2020-01-31,0,NA
"2928","Europe",NA,2020-02-01,0,NA
"2929","Europe",NA,2020-02-02,0,NA
"2930","Europe",NA,2020-02-03,0,NA
"2931","Europe",NA,2020-02-04,0,NA
"2932","Europe",NA,2020-02-05,0,NA
"2933","Europe",NA,2020-02-06,0,NA
"2934","Europe",NA,2020-02-07,0,NA
"2935","Europe",NA,2020-02-08,0,NA
"2936","Europe",NA,2020-02-09,0,NA
"2937","Europe",NA,2020-02-10,0,NA
"2938","Europe",NA,2020-02-11,0,NA
"2939","Europe",NA,2020-02-12,0,NA
"2940","Europe",NA,2020-02-13,0,NA
"2941","Europe",NA,2020-02-14,0,NA
"2942","Europe",NA,2020-02-15,1,NA
"2943","Europe",NA,2020-02-16,1,NA
"2944","Europe",NA,2020-02-17,1,NA
"2945","Europe",NA,2020-02-18,1,NA
"2946","Europe",NA,2020-02-19,1,NA
"2947","Europe",NA,2020-02-20,1,NA
"2948","Europe",NA,2020-02-21,1,NA
"2949","Europe",NA,2020-02-22,1,NA
"2950","Europe",NA,2020-02-23,3,NA
"2951","Europe",NA,2020-02-24,3,NA
"2952","Europe",NA,2020-02-25,7,NA
"2953","Europe",NA,2020-02-26,12,NA
"2954","Europe",NA,2020-02-27,14,NA
"2955","Europe",NA,2020-02-28,19,NA
"2956","Europe",NA,2020-02-29,23,NA
"2957","Europe",NA,2020-03-01,31,NA
"2958","Europe",NA,2020-03-02,38,NA
"2959","Europe",NA,2020-03-03,56,NA
"2960","Europe",NA,2020-03-04,85,NA
"2961","Europe",NA,2020-03-05,113,NA
"2962","Europe",NA,2020-03-06,161,NA
"2963","Europe",NA,2020-03-07,215,NA
"2964","Europe",NA,2020-03-08,253,NA
"2965","Europe",NA,2020-03-09,399,NA
"2966","Europe",NA,2020-03-10,536,NA
"2967","Europe",NA,2020-03-11,716,NA
"2968","Europe",NA,2020-03-12,951,NA
"2969","Europe",NA,2020-03-13,1201,NA
"2970","Europe",NA,2020-03-14,1513,NA
"2971","Europe",NA,2020-03-15,1744,NA
"2972","Europe",NA,2020-03-16,2337,NA
"2973","Europe",NA,2020-03-17,2764,NA
"2974","Europe",NA,2020-03-18,3359,NA
"2975","Europe",NA,2020-03-19,4089,NA
"2976","Europe",NA,2020-03-20,4936,NA
"2977","Europe",NA,2020-03-21,5988,NA
"2978","Europe",NA,2020-03-22,7402,NA
"2979","Europe",NA,2020-03-23,8711,NA
"2980","Europe",NA,2020-03-24,10148,NA
"2981","Europe",NA,2020-03-25,11932,NA
"2982","Europe",NA,2020-03-26,13875,NA
"2983","Europe",NA,2020-03-27,16009,NA
"2984","Europe",NA,2020-03-28,18628,NA
"2985","Europe",NA,2020-03-29,21292,NA
"2986","Europe",NA,2020-03-30,23806,NA
"2987","Europe",NA,2020-03-31,26505,NA
"2988","Europe",NA,2020-04-01,29858,NA
"2989","Europe",NA,2020-04-02,33310,NA
"2990","Europe",NA,2020-04-03,36585,NA
"2991","Europe",NA,2020-04-04,39718,NA
"2992","Europe",NA,2020-04-05,43867,NA
"2993","Faeroe Islands","FRO",2020-03-20,0,NA
"2994","Faeroe Islands","FRO",2020-03-21,0,NA
"2995","Faeroe Islands","FRO",2020-03-22,0,NA
"2996","Faeroe Islands","FRO",2020-03-23,0,NA
"2997","Faeroe Islands","FRO",2020-03-24,0,NA
"2998","Faeroe Islands","FRO",2020-03-25,0,NA
"2999","Faeroe Islands","FRO",2020-03-26,0,NA
"3000","Faeroe Islands","FRO",2020-03-27,0,NA
"3001","Faeroe Islands","FRO",2020-03-28,0,NA
"3002","Faeroe Islands","FRO",2020-03-29,0,NA
"3003","Faeroe Islands","FRO",2020-03-30,0,NA
"3004","Faeroe Islands","FRO",2020-03-31,0,NA
"3005","Faeroe Islands","FRO",2020-04-01,0,NA
"3006","Faeroe Islands","FRO",2020-04-02,0,NA
"3007","Faeroe Islands","FRO",2020-04-03,0,NA
"3008","Faeroe Islands","FRO",2020-04-04,0,NA
"3009","Faeroe Islands","FRO",2020-04-05,0,NA
"3010","Falkland Islands","FLK",2020-04-04,0,NA
"3011","Falkland Islands","FLK",2020-04-05,0,NA
"3012","Fiji","FJI",2020-03-20,0,NA
"3013","Fiji","FJI",2020-03-21,0,NA
"3014","Fiji","FJI",2020-03-22,0,NA
"3015","Fiji","FJI",2020-03-23,0,NA
"3016","Fiji","FJI",2020-03-24,0,NA
"3017","Fiji","FJI",2020-03-25,0,NA
"3018","Fiji","FJI",2020-03-26,0,NA
"3019","Fiji","FJI",2020-03-27,0,NA
"3020","Fiji","FJI",2020-03-28,0,NA
"3021","Fiji","FJI",2020-03-29,0,NA
"3022","Fiji","FJI",2020-03-30,0,NA
"3023","Fiji","FJI",2020-03-31,0,NA
"3024","Fiji","FJI",2020-04-01,0,NA
"3025","Fiji","FJI",2020-04-02,0,NA
"3026","Fiji","FJI",2020-04-03,0,NA
"3027","Fiji","FJI",2020-04-04,0,NA
"3028","Fiji","FJI",2020-04-05,0,NA
"3029","Finland","FIN",2019-12-31,0,NA
"3030","Finland","FIN",2020-01-01,0,NA
"3031","Finland","FIN",2020-01-02,0,NA
"3032","Finland","FIN",2020-01-03,0,NA
"3033","Finland","FIN",2020-01-04,0,NA
"3034","Finland","FIN",2020-01-05,0,NA
"3035","Finland","FIN",2020-01-06,0,NA
"3036","Finland","FIN",2020-01-07,0,NA
"3037","Finland","FIN",2020-01-08,0,NA
"3038","Finland","FIN",2020-01-09,0,NA
"3039","Finland","FIN",2020-01-10,0,NA
"3040","Finland","FIN",2020-01-11,0,NA
"3041","Finland","FIN",2020-01-12,0,NA
"3042","Finland","FIN",2020-01-13,0,NA
"3043","Finland","FIN",2020-01-14,0,NA
"3044","Finland","FIN",2020-01-15,0,NA
"3045","Finland","FIN",2020-01-16,0,NA
"3046","Finland","FIN",2020-01-17,0,NA
"3047","Finland","FIN",2020-01-18,0,NA
"3048","Finland","FIN",2020-01-19,0,NA
"3049","Finland","FIN",2020-01-20,0,NA
"3050","Finland","FIN",2020-01-21,0,NA
"3051","Finland","FIN",2020-01-22,0,NA
"3052","Finland","FIN",2020-01-23,0,NA
"3053","Finland","FIN",2020-01-24,0,NA
"3054","Finland","FIN",2020-01-25,0,NA
"3055","Finland","FIN",2020-01-26,0,NA
"3056","Finland","FIN",2020-01-27,0,NA
"3057","Finland","FIN",2020-01-28,0,NA
"3058","Finland","FIN",2020-01-29,0,NA
"3059","Finland","FIN",2020-01-30,0,NA
"3060","Finland","FIN",2020-01-31,0,NA
"3061","Finland","FIN",2020-02-01,0,NA
"3062","Finland","FIN",2020-02-02,0,NA
"3063","Finland","FIN",2020-02-03,0,NA
"3064","Finland","FIN",2020-02-04,0,NA
"3065","Finland","FIN",2020-02-05,0,NA
"3066","Finland","FIN",2020-02-06,0,NA
"3067","Finland","FIN",2020-02-07,0,NA
"3068","Finland","FIN",2020-02-08,0,NA
"3069","Finland","FIN",2020-02-09,0,NA
"3070","Finland","FIN",2020-02-10,0,NA
"3071","Finland","FIN",2020-02-11,0,NA
"3072","Finland","FIN",2020-02-12,0,NA
"3073","Finland","FIN",2020-02-13,0,NA
"3074","Finland","FIN",2020-02-14,0,NA
"3075","Finland","FIN",2020-02-15,0,NA
"3076","Finland","FIN",2020-02-16,0,NA
"3077","Finland","FIN",2020-02-17,0,NA
"3078","Finland","FIN",2020-02-18,0,NA
"3079","Finland","FIN",2020-02-19,0,NA
"3080","Finland","FIN",2020-02-20,0,NA
"3081","Finland","FIN",2020-02-21,0,NA
"3082","Finland","FIN",2020-02-22,0,NA
"3083","Finland","FIN",2020-02-23,0,NA
"3084","Finland","FIN",2020-02-24,0,NA
"3085","Finland","FIN",2020-02-25,0,NA
"3086","Finland","FIN",2020-02-26,0,NA
"3087","Finland","FIN",2020-02-27,0,NA
"3088","Finland","FIN",2020-02-28,0,NA
"3089","Finland","FIN",2020-02-29,0,NA
"3090","Finland","FIN",2020-03-01,0,NA
"3091","Finland","FIN",2020-03-02,0,NA
"3092","Finland","FIN",2020-03-04,0,NA
"3093","Finland","FIN",2020-03-06,0,NA
"3094","Finland","FIN",2020-03-07,0,NA
"3095","Finland","FIN",2020-03-09,0,NA
"3096","Finland","FIN",2020-03-10,0,NA
"3097","Finland","FIN",2020-03-12,0,NA
"3098","Finland","FIN",2020-03-13,0,NA
"3099","Finland","FIN",2020-03-15,0,NA
"3100","Finland","FIN",2020-03-16,0,NA
"3101","Finland","FIN",2020-03-17,0,NA
"3102","Finland","FIN",2020-03-18,0,NA
"3103","Finland","FIN",2020-03-19,0,NA
"3104","Finland","FIN",2020-03-20,0,NA
"3105","Finland","FIN",2020-03-21,0,NA
"3106","Finland","FIN",2020-03-22,1,NA
"3107","Finland","FIN",2020-03-23,1,NA
"3108","Finland","FIN",2020-03-24,1,NA
"3109","Finland","FIN",2020-03-25,1,NA
"3110","Finland","FIN",2020-03-26,3,NA
"3111","Finland","FIN",2020-03-27,4,NA
"3112","Finland","FIN",2020-03-28,7,NA
"3113","Finland","FIN",2020-03-29,9,NA
"3114","Finland","FIN",2020-03-30,11,NA
"3115","Finland","FIN",2020-03-31,13,NA
"3116","Finland","FIN",2020-04-01,17,NA
"3117","Finland","FIN",2020-04-02,17,NA
"3118","Finland","FIN",2020-04-03,19,NA
"3119","Finland","FIN",2020-04-04,20,NA
"3120","Finland","FIN",2020-04-05,25,NA
"3121","France","FRA",2019-12-31,0,NA
"3122","France","FRA",2020-01-01,0,NA
"3123","France","FRA",2020-01-02,0,NA
"3124","France","FRA",2020-01-03,0,NA
"3125","France","FRA",2020-01-04,0,NA
"3126","France","FRA",2020-01-05,0,NA
"3127","France","FRA",2020-01-06,0,NA
"3128","France","FRA",2020-01-07,0,NA
"3129","France","FRA",2020-01-08,0,NA
"3130","France","FRA",2020-01-09,0,NA
"3131","France","FRA",2020-01-10,0,NA
"3132","France","FRA",2020-01-11,0,NA
"3133","France","FRA",2020-01-12,0,NA
"3134","France","FRA",2020-01-13,0,NA
"3135","France","FRA",2020-01-14,0,NA
"3136","France","FRA",2020-01-15,0,NA
"3137","France","FRA",2020-01-16,0,NA
"3138","France","FRA",2020-01-17,0,NA
"3139","France","FRA",2020-01-18,0,NA
"3140","France","FRA",2020-01-19,0,NA
"3141","France","FRA",2020-01-20,0,NA
"3142","France","FRA",2020-01-21,0,NA
"3143","France","FRA",2020-01-22,0,NA
"3144","France","FRA",2020-01-23,0,NA
"3145","France","FRA",2020-01-24,0,NA
"3146","France","FRA",2020-01-25,0,NA
"3147","France","FRA",2020-01-26,0,NA
"3148","France","FRA",2020-01-27,0,NA
"3149","France","FRA",2020-01-28,0,NA
"3150","France","FRA",2020-01-29,0,NA
"3151","France","FRA",2020-01-30,0,NA
"3152","France","FRA",2020-01-31,0,NA
"3153","France","FRA",2020-02-01,0,NA
"3154","France","FRA",2020-02-02,0,NA
"3155","France","FRA",2020-02-03,0,NA
"3156","France","FRA",2020-02-04,0,NA
"3157","France","FRA",2020-02-05,0,NA
"3158","France","FRA",2020-02-06,0,NA
"3159","France","FRA",2020-02-07,0,NA
"3160","France","FRA",2020-02-08,0,NA
"3161","France","FRA",2020-02-09,0,NA
"3162","France","FRA",2020-02-10,0,NA
"3163","France","FRA",2020-02-11,0,NA
"3164","France","FRA",2020-02-12,0,NA
"3165","France","FRA",2020-02-13,0,NA
"3166","France","FRA",2020-02-14,0,NA
"3167","France","FRA",2020-02-15,1,NA
"3168","France","FRA",2020-02-16,1,NA
"3169","France","FRA",2020-02-17,1,NA
"3170","France","FRA",2020-02-18,1,NA
"3171","France","FRA",2020-02-19,1,NA
"3172","France","FRA",2020-02-20,1,NA
"3173","France","FRA",2020-02-21,1,NA
"3174","France","FRA",2020-02-22,1,NA
"3175","France","FRA",2020-02-23,1,NA
"3176","France","FRA",2020-02-24,1,NA
"3177","France","FRA",2020-02-25,1,NA
"3178","France","FRA",2020-02-26,1,NA
"3179","France","FRA",2020-02-27,2,NA
"3180","France","FRA",2020-02-28,2,NA
"3181","France","FRA",2020-02-29,2,NA
"3182","France","FRA",2020-03-01,2,NA
"3183","France","FRA",2020-03-02,2,NA
"3184","France","FRA",2020-03-03,3,NA
"3185","France","FRA",2020-03-04,4,NA
"3186","France","FRA",2020-03-05,4,NA
"3187","France","FRA",2020-03-06,7,NA
"3188","France","FRA",2020-03-07,9,NA
"3189","France","FRA",2020-03-08,10,1
"3190","France","FRA",2020-03-09,19,9
"3191","France","FRA",2020-03-10,30,11
"3192","France","FRA",2020-03-11,33,3
"3193","France","FRA",2020-03-12,48,15
"3194","France","FRA",2020-03-13,61,13
"3195","France","FRA",2020-03-14,79,18
"3196","France","FRA",2020-03-15,91,12
"3197","France","FRA",2020-03-16,127,36
"3198","France","FRA",2020-03-17,148,21
"3199","France","FRA",2020-03-18,175,27
"3200","France","FRA",2020-03-19,244,69
"3201","France","FRA",2020-03-20,372,128
"3202","France","FRA",2020-03-21,450,78
"3203","France","FRA",2020-03-22,562,112
"3204","France","FRA",2020-03-23,674,112
"3205","France","FRA",2020-03-24,860,186
"3206","France","FRA",2020-03-25,1100,240
"3207","France","FRA",2020-03-26,1331,231
"3208","France","FRA",2020-03-27,1696,365
"3209","France","FRA",2020-03-28,1995,299
"3210","France","FRA",2020-03-29,2314,319
"3211","France","FRA",2020-03-30,2606,292
"3212","France","FRA",2020-03-31,3024,418
"3213","France","FRA",2020-04-01,3523,499
"3214","France","FRA",2020-04-02,4032,509
"3215","France","FRA",2020-04-03,4503,471
"3216","France","FRA",2020-04-05,5556,1053
"3217","French Polynesia","PYF",2020-03-19,0,NA
"3218","French Polynesia","PYF",2020-03-20,0,NA
"3219","French Polynesia","PYF",2020-03-21,0,NA
"3220","French Polynesia","PYF",2020-03-22,0,NA
"3221","French Polynesia","PYF",2020-03-23,0,NA
"3222","French Polynesia","PYF",2020-03-24,0,NA
"3223","French Polynesia","PYF",2020-03-25,0,NA
"3224","French Polynesia","PYF",2020-03-26,0,NA
"3225","French Polynesia","PYF",2020-03-27,0,NA
"3226","French Polynesia","PYF",2020-03-28,0,NA
"3227","French Polynesia","PYF",2020-03-29,0,NA
"3228","French Polynesia","PYF",2020-03-30,0,NA
"3229","French Polynesia","PYF",2020-03-31,0,NA
"3230","French Polynesia","PYF",2020-04-01,0,NA
"3231","French Polynesia","PYF",2020-04-02,0,NA
"3232","French Polynesia","PYF",2020-04-03,0,NA
"3233","French Polynesia","PYF",2020-04-04,0,NA
"3234","French Polynesia","PYF",2020-04-05,0,NA
